,content,label
772,취향에따라 호불호가 많이 갈리는데 영화 자체는 괜찮다. 재밌게 잘 만들었음.특히 백투더퓨쳐 박사가 3편에서 서부시대에 갔던 내용을 연결시켜 영 보여주니 반갑고 좋았다. 아만다사이프리드가 별 역할없는 멍청한여자로 나온건 좀 아쉽지만^^,1
1137,평범한 휴머니즘 방식에 너무도 특별한 감동이 있는 영화..,0
1441,웃고 울고 좋네요 끝에 눈사태 도제가 주인을구하고 목숨을잃은 장면 에폭풍눈물 ㅠㅠ,1
629,이영화를 본것만으로도 선택 받은 거임,0
268,잠을이룰수없을정도로 감정이입이되면서 마지막엔 나도모르게 눈물이 나올정도로 안타깝고 박신혜와봉태규의연기에 푹빠지게됫다 특히박신혜의 아름다운모습과 명품연기에 푹빠질수밖에없을정도로 신혜의 팬이되어버렸다...,1
1318,쵝오,0
472,솔직 잘만듬 ost부터 넘좋앙 스토리 ㄱ구성도 꼼꼼하구 ㅜ대사하나하나신경쓴거봐봐.. 연기력도캡배경이며 카메라영상이며 다좋음마술영화라시시할지알았는데 프레스티지랑비교하면쫌그렇지만 이영화가훨낫다,0
1123,좀 더 일찍 봤더라면 하는 아쉬움이 남는다. 레옹이 마틸다가 살아가는동안에 끝까지 지켜줄 것 같다. 왜냐하면 레옹은 착한 불사신이니까ㅠㅠㅠㅠ오열각,1
736,마지막 장면 보고 몇분 동안 보 경악햇다,1
276,완전잼있네요 훈남쉐프님들도보구 요리도배우고^♥^,0
373,뻔했지만 다 나름대로 괜찮음 다소 지루한다는게 문제.,0
390,영 효과음이 기가막혔던 영화,0
711,추억돋넼ㅋㅋㅋ 이드라마보면서 설렜음ㅋㅋ 최고 ㅋ,0
758,인생의 매 순간이 왜 소중하고 중요하지를 알게해준 영화. 매일 같은 일상에 지쳐있는 지금의 나에게 아주 큰 교훈을 준 영화. 영화 속 주인공이 아버지와의 마지막 시간을 보낼때 그 장면이 너무 감동적이였다. 실제생활에선 일어날수 없는 기적같은 능력이지만 저 능력이 너무 부러운것도 사실이다. 주인공처럼 후회없이 내사람들을 만나고 같이 경험하고 떠나보냈으면 좋겠다. 하지만 나에겐 그런 능력이 없기에 하루를 마지막날처럼 살아가야겠다.,1
769,잔잔한 웃음이 절로 지어지게 만드네요ㅎㅎ카츠와 코이츠의 케미 폭발ㅋㅋ 완전 강추합니다!!,0
821,급우들을 향한 보네의 악수는 늘 염두해 두었던 것 같았다. 가슴이 꾸 욱 눌렸다.,1
993,정말 재밋게 봤어요^^ 추천!,0
1041,7년만에다시봐도재밌음,0
249,"자신의 감정을 숨김없이 드러내는 10대를 정말 잘 표현한 것 같다. ""키스하고 싶다.""며 에스더를 바라보는 클로드의 욕망가득한 눈빛이 솔직하고도 발칙해서 기억에 남는다.",1
335,개쩜,0
1217,액션신이 별로 없는데도 심장을 쫄깃하게 만들어준 웰메이드 범죄물! 류승범 황정민의 연기를 보는것만으로도 즐거운데 잘만들어진 영화라 기쁨 두배!,0
61,조용히 충격적인 반전. 스토리도 배우도 화면도 모두 만족!,1
614,자전적인 이야기라 흡입력이 더 강하다.,0
178,상당히 현실성있고 중간중간 코믹요소도 좋았다. 리얼한 3류 양아치들의 애환을 잘 그려냈다.,0
1215,액션신이 별로 없는데도 심장을 쫄깃하게 만들어준 웰메이드 범죄물! 류승범 황정민의 연기를 보는것만으로도 즐거운데 잘만들어진 영화라 기쁨 두배!,0
1401,수현오빠의 연기력에 반한 1인... 정말 감동 코믹 로맨스~!! 내가좋아하는 장르~!! 못보신분 진짜 추천~!!!,0
972,영화는 좋은데 감사용은 패전처리투수가 아냐. 감사용이 전문 패전처리 투수면 절대 15패가 진 나올 수가 없어. 패는 이기고 있거나 무승부에서 등판해서 본인이 상대팀한테 얻어맞아서 져야 올라가는거야. 진짜 패전처리는 방어율이 높을뿐 패는 별로 없어.,0
384,"재미(모험)에 가 감동(감정)을 섞다! 1편 보다 더 좋았고, 3편이랑은 좀 비슷해서 개인적으로 2편이 가장 훌륭한듯요 ^^",0
927,카엘라인~난캉이니깐...ㅋ,0
1135,남주가 택시에서 몸 홱 돌리면서 때 대신 죽을 때 진짜 펑펑 울었다...,1
144,성유리. 그곳엔 이녹이가 있었다. 자랑스럽다.,0
1118,좌빨들은 지네국가 털리는 내용이니깐 싫은거지?,1
106,기대 없이 보니까 그냥 볼만하네요.,0
28,재밋는데 뭔가 2% 부족한느낌..한석규 연기는 정말 최고인 듯그리고 연기도 못하는 이상한 아이돌들 안나와서 볼만한거 같아요근데 갑자기 나타난 윤소희? 연기 너무 거지같아서 1점 깎음 ㅜㅜ 너무이상함.. 드라마의 오점..,0
1025,ㅋㅋㅋㅋㅋ마지막에쩔름,1
956,탈옥전까지 너무 허접했다- 그러나 악당이 한인간을 파멸시키는 과정은 굿,1
793,예나 지금이나 아빠노릇하기 참 힘든거 같아...그만큼 아들을 사랑한단거 겠지만...,0
956,전쟁속의 진정한 휴먼드라마,0
14,화려하게 정성들인 제사상이 왤케 슬프죠??ㅠㅠ 눈물샘 폭발 꺼이꺼이임지호님 어머니곁에 가셔서 맛난 요리 많이 해드리고 그곳에서 행복하세요,1
1078,방금 ebs에서 이 영화가 끝났다. 전장의 다리위에서 라이언 일병에게 값진 인생을 살라는 존 H 밀러 대위가 남긴 마지막 대사가 이 가슴을 울린다.,1
287,그냥 그냥 볼만한 영화. 난 1점아니면 10점이니까....,0
923,공연할때 박진영이 나온줄 알았다^^,1
1373,기억이 돌아왔다는 소린가?!,1
1231,"이기적이었던 아이언맨은 마지막에 모두를 위 위해 희생하고, 이타적이기만 했던 캡틴 아메리카는 마지막에 자신을 위한 삶을 선택했다. 결국 토니 그리고 스티븐은 서로의 충고를 받아들인 채로 결말을 맞이한 셈이다.",1
58,중반 이후로 가면서 흥미진진했다. 마지막까지 어떻게 될지 몰라서 '제발 성공해라.. 제발!!' 이렇게 빌면서 봤다. 여주인공역이 너무 예쁘고 두 세 번 봐도 질리지 않을 것 같다. 강력하게 추천함.,1
933,마지막까지 참고보는자에겐 큰 감동이 기다리고 있을것이다. 대박전율 ㄷㄷ,1
1088,"화려한 쇼 뒤에 숨겨진 수많은 이들의 땀과 노력, 그리고 그들의 열정에 마음이 뭉클해지고 감동. 마지막에 런웨이 장면에서 나도 라프와 함께 눈물이 났다...",1
334,개쩜,0
638,우리나라 현실의 모습을 반영하는 작품,0
419,잔잔하고 좋음 극중요코는 성격이 고양이와 흡사한 점이 상당히 많네요ㅎㅎ,0
766,마지막 꿈 장면에서 박중훈씨 웃을때 제 마음까지 제 따뜻해졌어요^^,1
389,서커스 하는 남자 너무웃겨 ㅋㅋㅋㅋ,0
590,"좋아하는 영화 목록에 있는 작품인데,",0
275,주인공이 순수한게 너무좋았고 마지막에 다시만나자는 이야기를 하고 이별을 하는 장면이 너무 슬프고 인상적이었다.,1
879,마지막에 우디가 포기하지 않고 지금까지 앤디 곁을 지켰는지 다 아는듯이 앤디가 보니한테 얘기해주는게 슬픔ㅠ 앤디도 우디보내기 힘들었겠지ㅜㅍ,1
1213,기무라타쿠야 왜 오렌지점퍼를 입고 다니지? 더워보인다.,0
1080,스토리 별거 없다. 근데 완벽하다.,0
1157,기대하지않고봤는데내용이너무좋았다 예술에대한영화이고조선시대예술하는사람들의예술정신과사랑이야기이지 정사신같은건별로두각되지않는작품인듯 화면도좋고연기도좋고 난김흥도도좋던데,1
520,화산이 그 터지는 장면까지 가는 이야기는 너무 디테일하고 재미있는데 그 후 구조되는 이야기 까지는 너무 밋밋함,1
1298,좋아,0
618,"12.06.04.결국 굴복되어버린, 잠식당해버린 그의 모습에도,추장은 그를 갈 이어 떠난다. 함께 갈 수 없음에 눈물 흘릴 밖에.귓가에 들려오는 그의 목소리.'어쨌든 시도는 해 봤잖아, 최소한의 노력은 해봤다구.'",1
725,역시 힐링영화. 겨울편 끝나고 크레딧 나와서 끝난줄 알고 나갈뻔했어요 ㅋ 뒤이어 봄편이 시작합디다...,1
1242,다시봐도 재밋는 드라마이다~!!!박유천과 한지민의 캐미가 돋보이는~!!!,0
715,대머리 콜린 개 귀여움... 계속 빵빵 터짐... 형사로 와이어의 벙크 엉아 나와서 개 반가웠다^^^ 음하하하. 콜린 죽어서 2탄에 못 나오는게 젤 아쉬워... 왜 계 죽인거야 왜....,1
1442,웃고 울고 좋네요 끝에 눈사태 도제가 주인을구하고 목숨을잃은 장면 에폭풍눈물 ㅠㅠ,1
817,"너무 오랜만에 가슴아프고 슬픈영화에요, 연출도 넘 좋고 다시 또 보게되는 영화,펑펑울만큼 슬픈영화 보고싶을때가 있는데 그땐 이 영화를 다시 봐야할것같아요병원에서 가 정화가 철민이 안마해주는장면이 가장 가슴아프네요 ㅠ ㅠ",1
797,3년전에 보다가 집중이 안되서 끝까지 못봤었는데 지금 다시보니 잔잔하니 주위에 사람이 떠나갈때 소중함을 느낀다는 것과 늙어가고 죽어가는 사람의 생의 끝이 뭐랄까 뭉클 아련하네요 goodnight 벤자민,1
772,썩 영 괜찮았던 영화,0
55,배우들의 매력을 동시에 발산시키는 제법 쉬크한 영화!,0
851,"무슨 말이 필요할까, 한국전쟁 초반의 전반적인 분위기를 담아낸 작품이고 민족의 분단을 형제간의 슬픈 스토리로 표현하여 마지막 노인의 절규로 표현한건 시대의 아픔을 너무나도 잘 표현한것 아닌가?",1
667,최민수에게 연인 빼앗긴 손지창 연 넘 불쌍,1
485,잼나요 5살짜리가 폭풍 집중해서보내요,0
1304,동심있다면 즐길수있다,0
1118,정말 명작..김래원 연기는 소름 돋을 정도였음,0
160,저도 영 어릴떄 아빠가 사다주셔서 매일봤던건데ㅋㅋ 다시 보고싶어요 이 영화,0
1305,진짜10대1은레전드씬,1
420,따뜻한 엄마 사토이야기가 정말 감동적이었다,0
1001,"휴,,검색 안해봤으면 볼뻔했다",0
703,마지막에 아버지와 어릴때로 돌아가는 장면에서 정말 펑펑 울었습니다 인생영화네요,1
1151,병태의 진실이 알려진 순간부터 내용이 지루... 그래도 재밌었다,1
437,"셜리박사가 오렌지 식당에서 피아노를 칠 때 온몸에 전율이 돋았다. 그전까지 백인들의 문화에 맞춰주면서 분노와 경직된 상태로 피아노를 연주하던 셜리박사가, 조그맣고 허름한 식당에서 진정으로 웃고 즐기면서 피아노를 치는 모습과 그걸 보면서 진심에서 우러난 박수를 쳐주는 토니... 진짜 감동적 ㅠㅠ",1
932,정말 눈물이 난다.저 생생한 눈빛과 생동감넘치는 몸짓발짓의 멋진 연기를 하셨던 분들모두가 거의 100년전의 분들이라니 말이 되는가.하다못해 강아지토토의 연기마저 감탄.모두 돌아가셨을껄 생각하니 시간의 흐름이 너무 슬프다.,0
4,그 반지의 제왕을 만든 피터 잭슨 ㅋㅋ 이런 영화을 찍었다는거 부터가 웃겼다. ㅋㅋ 명작이네 ㅋㅋ,0
480,"OO, 이병헌 연기 연 짱이다",0
1484,중학교 고등학교시절 세나와 프로스트 만쎌이 F1레이스를 다투던 기사를 보던게 생생하다.. 특히 멕라렌팀의 흰색과 빨강의 말보로 마킹이된 세나의 머신은 당시 최고로 빠르고 아름다운 아이콘으로 모터스포츠를 좋아하는 사람들의 동경대상이었다.. 아름다운사람,1
1224,감히 말한다. 조 조 프레이져가 더 위대하다,0
774,블루썬더의 프로펠러가 공기를 가르는 파장음이 너무 친근하게 다가온다,1
588,음모노출 대박입니다...,1
1242,무지가 비참함을 낳는 것,1
838,30년은 앞선 영화다 진짜로ㅋㅋㅋ,0
280,진짜 최고.의 영화 중 진 하나,0
1308,적당 ㅎㅎ,0
1206,마지막 .. 센 아니 치히로가 뒤를 돌아보는것은 그 성에서 있던 일을 까먹어서..라고 감독이 그 말씀하셨어요,1
1052,어렸을때 진짜 잼있게봤는데 특히 스프레이로 하늘을 날으는 장면!!,1
475,결말 알고 다시 봐도 결 재미짐. 괜찮은 오락영화다,0
90,"모든권력은 대한민국 국민으로부터나온다.라고헌법 1조에 명시되있는데, 직무유기에다가 국민의 기본권을 무참하게 짋밟아버린 대사관사람을좌천만가지고 될일인가?아니 이게말이되나?국민이있으니깐 권력이있는건데 이런 자만과오만에 찌들은사람들ㅡㅡ",1
1416,찡하게 밀려오는 감동의 여운이 있다.,0
895,김강우 드라마 해운대연인들 난 마지막회까지 본방사수해서 봤는데 나름 저한테 완전재밌엇음 못보신분들 올레티비 로 다시보세요 김강우 캐릭터 호감가는 귀여운 캐릭터 ㅎ[나 이런감정처음이야] 명대사 김강우대사,1
1091,마지막에 동생이 죽은줄 알고 이진태는 북한군의 앞잡이가 되어서 우리 남한군과 싸울때 싸우고있는 병사가 동생인걸 못알아보고 죽이려다가 도중에 진짜동생인걸 알아차리고 동생이 북한군에 의해 도망갈때 지켜주려고 북한군인 상태인데 망설임없이 북한군을 향해 총을 쏘는장면이 너무 울컥했습니다. 이진태는 언제나 가족을 위해 싸웠습니다... 영화가 실제 당시에 있을법한 얘기라 너무 슬펐습니다... 우리나라를 지켜주신 참전용사분들 모두 감사드립니다.,1
177,상당히 현실성있고 중간중간 코믹요소도 좋았다. 리얼한 3류 양아치들의 애환을 잘 그려냈다.,0
1411,문틈사이로 여자의 통곡소리가 먹먹~!!! 기억은 가물가물10여년전에 봐서 ^^;;,1
924,다들 재밌대서 혹하고 봤는데 첨엔 뭔 스토리인지 몰라서..하지만 주 좀 지나 이야기의 시작인 존의 집 한 쇼파에서 존이 그의 정체를 설명할 때 나도 그의 주위 선생님들의 일부가 되버리고 말았다. 갈수록 흥미진진..영화지만 어느새 나도 믿고 있다.아직도.?,1
1122,아..다시보고싶네요ㅜㅜ리메이크안되나요?제인생최고의드라마!그대와함께!,0
1443,"영화내용은 사실별거 없지만 보고나면 생각을 많이하게 되는 영화임. 재미있기도 하고, 결론은 무엇이냐 하면 빨갱이들이 아무것도 모르는 사람들 선동해서 비참한 결과를 낳게 한다는 내용임. 복수심에 불타는 이북출신들도 나오는데 다 역사적인 사실임.",1
